label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vm_n7_mID2_mD6_mV4_nV4-2,4,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-2.uai,0,,3,,
vm_n7_mID2_mD6_mV4_nV4-2,4,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-2.uai,1,4 3 0,0,,
vs_n8_mID2_mD6_mV4_nV4-2,4,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-2.uai,7,,0,0.028888616906462192 0.7248312934098888 0.01561107979978604 0.7904536629461192 0.06553255149804149 0.8703977838386711,152324.0
vs_n8_mID2_mD6_mV4_nV4-2,4,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-2.uai,0,7,0,0.004662617394663314 0.16664371531713099 0.0009117455002110716 0.3121271673375281 0.003744776761126119 0.929405029991685 0.02278198385113076 0.8653342644613657,453723.0
vm_n8_mID2_mD6_mV4_nV4-2,4,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV4-2.uai,6,,3,,
vm_n8_mID2_mD6_mV4_nV4-2,4,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV4-2.uai,0,7 6 3,0,,
vs_n9_mID2_mD6_mV4_nV4-2,4,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-2.uai,8,,0,,
vs_n9_mID2_mD6_mV4_nV4-2,4,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID2_mD6_mV4_nV4-2,4,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV4-2.uai,5,,1,,
vm_n9_mID2_mD6_mV4_nV4-2,4,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV4-2.uai,3,5 4,0,,
vs_n10_mID2_mD6_mV4_nV4-2,4,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-2.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV4-2,4,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV4-2,4,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV4-2.uai,4,,2,,
vm_n10_mID2_mD6_mV4_nV4-2,4,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV4-2.uai,0,4 3 1,0,,
vs_n4_mID4_mD6_mV4_nV4-2,4,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-2.uai,3,,0,0.006810920880999999 0.96259155889 0.017250068244000005 0.72430968474 0.006228506653999999 0.665510108005 0.004266692894000001 0.606041440706,1528.0
vs_n4_mID4_mD6_mV4_nV4-2,4,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-2.uai,0,3,0,0.01078902132900269 0.9974902277891768 0.000835373313013852 0.7055075964048797 0.0011500088841168957 0.8925192588684251,3856.0
vm_n4_mID4_mD6_mV4_nV4-2,4,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV4-2.uai,1,,1,0.007641365000000001 0.8141950750000002 0.033557765 0.667785755 0.03265170200000001 0.910712612,72095.0
vm_n4_mID4_mD6_mV4_nV4-2,4,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV4-2.uai,3,1 0,0,,
vs_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-2.uai,4,,0,0.020079560929024992 0.9467833769785 0.0009999999999999996 0.8295910406575 0.0014053040619350001 0.49111733036391503 0.0 0.6207567504520002,510.0
vs_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-2.uai,0,4,0,0.14696387668163988 0.6523012196582939 0.34769878034170615 0.85303612331836,650.0
vm_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-2.uai,0,,2,0.020946524 0.6593598660000002 0.036796789999999996 0.8355723920000002 0.035817631999999995 0.6708198879999998,347.0
vm_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-2.uai,1,4 2 0,0,,
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,5,,0,0.07988152603115788 0.6033602440071623 0.029720929859113884 0.5650388903217735 0.033446406792437336 0.7287328127091242,164172.0
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,0,5,0,0.2089024577132006 0.7388405694599218 0.26115943054007823 0.7910975422867994,278865.0
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,2,0,0,,
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,6,,0,,
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,5,,1,,
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,2,5 1,0,,
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,7,,0,,
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,1,,5,,
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,0,7 4 3 1,0,,
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,8,,0,,
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,2,,4,0.027800989277184007 0.5281689450698882 0.027067292939376004 0.429845284245504 0.07086493897361601 0.799868937895936 0.015385227593728004 0.7244390671226562,38384.0
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,4,6 5 2 1,0,,
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,9,,0,,
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,4,,5,,
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,0,9 5 4,0,,
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,3,,0,0.012502076992000002 0.713727220917 0.06494544202000001 0.495652538203 0.03590282482600001 0.6392055185759999 0.040286289223999995 0.7088545581,30483.0
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,0,3,0,0.002748646795784023 0.8405282824232373 0.0017070671052680896 0.9601174222973473 0.004791802001412195 0.994679516119922,64223.0
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,3,,1,0.14049466 0.81036212 0.05566576 0.6331297840000001 0.06749354400000002 0.678460716,324.0
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,0,3 2,0,0.01706461238650064 0.9414833581369664 0.05851664186303364 0.9829353876134993,686.0
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,4,,0,0.009457903393216 0.5618395799068522 0.021932592970136004 0.543079847105764 0.0077756654690640005 0.531459713506308 0.052741264138399996 0.730243918294672,910.0
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,0,4,0,0.0452262998238222 0.8065260404405766 0.07851278128227492 0.4560408383359561 0.006664654249679022 0.5670927814980679 0.07776674846244584 0.782151298267582,1683.0
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,0,,0,,
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,1,0,0,,
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,5,,0,,
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,2,,0,,
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,1,2,0,,
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,6,,0,,
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,3,,3,0.014723916364 0.5826223568560001 0.022738672764000004 0.830249048076 0.009464331328 0.582778011044 0.023856884800000002 0.862457034144,721.0
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,1,6 5 3,0,,
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,7,,0,,
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,1,,1,,
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,0,3 1,0,,
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,8,,0,,
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,8,,2,,
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,0,8 2 1,0,,
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,9,,0,,
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,8,,3,,
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,3,8 2 1,0,,
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,3,,0,0.00433480023 0.8914106898499999 0.013322384619999999 0.8556046849300001 0.01436221152 0.7920909672820001 0.00236612552 0.8391695888989998,834.0
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,0,3,0,0.023914644942433443 0.9364742195618396 0.06352578043816048 0.9760853550575666,1245.0
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,0,,0,0.16074999767900003 0.85863621348 0.14136378651999998 0.839250002321,840.0
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,2,0,0,0.0013517652604773298 0.994497213411696 0.002634229457874067 0.9009974012754878 0.0028247737277409023 0.9354884824960698,1141.0
vs_n5_mID2_mD6_mV4_nV6-2,6,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-2.uai,4,,0,0.011040671474928002 0.937872907052744 0.013302575490160003 0.9334389233740881 0.003768245680976 0.8812709288377281,118442.0
vs_n5_mID2_mD6_mV4_nV6-2,6,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-2.uai,0,4,0,0.008792984542527952 0.9429330086873567 0.05706699131264321 0.991207015457472,193152.0
vm_n5_mID2_mD6_mV4_nV6-2,6,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-2.uai,1,,0,,
vm_n5_mID2_mD6_mV4_nV6-2,6,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV6-2.uai,2,1,0,,
vs_n6_mID2_mD6_mV4_nV6-2,6,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-2.uai,5,,0,,
vs_n6_mID2_mD6_mV4_nV6-2,6,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-2.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV6-2,6,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-2.uai,2,,2,,
vm_n6_mID2_mD6_mV4_nV6-2,6,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV6-2.uai,1,3 2 0,0,,
vs_n7_mID2_mD6_mV4_nV6-2,6,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-2.uai,6,,0,,
vs_n7_mID2_mD6_mV4_nV6-2,6,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-2.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV6-2,6,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-2.uai,0,,3,,
vm_n7_mID2_mD6_mV4_nV6-2,6,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV6-2.uai,1,4 3 0,0,,
vs_n8_mID2_mD6_mV4_nV6-2,6,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-2.uai,7,,0,,
vs_n8_mID2_mD6_mV4_nV6-2,6,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-2.uai,0,7,0,,
vm_n8_mID2_mD6_mV4_nV6-2,6,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-2.uai,6,,3,,
vm_n8_mID2_mD6_mV4_nV6-2,6,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV6-2.uai,0,7 6 3,0,,
vs_n9_mID2_mD6_mV4_nV6-2,6,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-2.uai,8,,0,,
vs_n9_mID2_mD6_mV4_nV6-2,6,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-2.uai,0,8,0,,
vm_n9_mID2_mD6_mV4_nV6-2,6,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV6-2.uai,5,,1,,
vm_n9_mID2_mD6_mV4_nV6-2,6,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV6-2.uai,3,5 4,0,,
vs_n10_mID2_mD6_mV4_nV6-2,6,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-2.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV6-2,6,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-2.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV6-2,6,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV6-2.uai,4,,2,,
vm_n10_mID2_mD6_mV4_nV6-2,6,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV6-2.uai,0,4 3 1,0,,
vs_n4_mID4_mD6_mV4_nV6-2,6,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-2.uai,3,,0,0.0077801993650000005 0.824114487529 0.0071918122719999995 0.9276761332260001 0.0022841127269999997 0.8898475110899999 0.00423916929 0.9183181883270002,82078.0
vs_n4_mID4_mD6_mV4_nV6-2,6,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-2.uai,0,3,0,0.0018040694953690224 0.9659667513096196 0.0031124608761930023 0.9803018288865079 0.0016896420036167886 0.9950244889558463,209016.0
vm_n4_mID4_mD6_mV4_nV6-2,6,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV6-2.uai,1,,1,,
vm_n4_mID4_mD6_mV4_nV6-2,6,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV6-2.uai,3,1 0,0,,
vs_n5_mID4_mD6_mV4_nV6-2,6,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-2.uai,4,,0,0.007489872341534 0.746295999557167 0.007204425536903 0.8696462977742411 0.003918978732272 0.7016242224077149 0.037799319198263 0.90042590539788,6028.0
vs_n5_mID4_mD6_mV4_nV6-2,6,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-2.uai,0,4,0,0.06410706003531652 0.9923222056497522 0.007677794350247841 0.9358929399646837,7740.0
vm_n5_mID4_mD6_mV4_nV6-2,6,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV6-2.uai,0,,2,0.022650876000000004 0.9219629960000002 0.0047831819999999995 0.797470425 0.012129672000000003 0.8402017700000002,2941.0
vm_n5_mID4_mD6_mV4_nV6-2,6,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV6-2.uai,1,4 2 0,0,,
vs_n6_mID4_mD6_mV4_nV6-2,6,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-2.uai,5,,0,,
vs_n6_mID4_mD6_mV4_nV6-2,6,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-2.uai,0,5,0,,
vm_n6_mID4_mD6_mV4_nV6-2,6,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV6-2.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV6-2,6,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV6-2.uai,2,0,0,,
vs_n7_mID4_mD6_mV4_nV6-2,6,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-2.uai,6,,0,,
vs_n7_mID4_mD6_mV4_nV6-2,6,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-2.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV6-2,6,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV6-2.uai,5,,1,,
vm_n7_mID4_mD6_mV4_nV6-2,6,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV6-2.uai,2,5 1,0,,
vs_n8_mID4_mD6_mV4_nV6-2,6,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-2.uai,7,,0,,
vs_n8_mID4_mD6_mV4_nV6-2,6,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-2.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV6-2,6,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV6-2.uai,1,,5,,
vm_n8_mID4_mD6_mV4_nV6-2,6,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV6-2.uai,0,7 4 3 1,0,,
vs_n9_mID4_mD6_mV4_nV6-2,6,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-2.uai,8,,0,,
vs_n9_mID4_mD6_mV4_nV6-2,6,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-2.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV6-2,6,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV6-2.uai,2,,4,,
vm_n9_mID4_mD6_mV4_nV6-2,6,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV6-2.uai,4,6 5 2 1,0,,
vs_n10_mID4_mD6_mV4_nV6-2,6,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-2.uai,9,,0,,
vs_n10_mID4_mD6_mV4_nV6-2,6,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-2.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV6-2,6,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV6-2.uai,4,,5,,
vm_n10_mID4_mD6_mV4_nV6-2,6,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV6-2.uai,0,9 5 4,0,,
vs_n4_mID6_mD6_mV4_nV6-2,6,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-2.uai,3,,0,,
vs_n4_mID6_mD6_mV4_nV6-2,6,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-2.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV6-2,6,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV6-2.uai,3,,1,0.009930246000000004 0.8915107800000002 0.056877584000000016 0.9093724779999999 0.015318442000000002 0.72737836,2605.0
vm_n4_mID6_mD6_mV4_nV6-2,6,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV6-2.uai,0,3 2,0,0.04248111984687401 0.999784640677143 0.00021535932285699177 0.9575188801531259,11004.0
vs_n5_mID6_mD6_mV4_nV6-2,6,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-2.uai,4,,0,0.002616034349272001 0.91777486024338 0.0027720815521200004 0.9369501233147101 0.0029935917461350004 0.523386735448875 0.0008860407760600001 0.8285544952682238,10689.0
